latitude,longitude
44.977606,-93.129082
44.958741,-93.016105
44.987349,-93.068757
44.928806,-93.099307
44.958103,-93.179819
44.981271,-93.101507
44.988387,-93.040570
44.916296,-93.142971
44.898558,-93.175691
44.958454,-93.128813
44.934190,-93.151204
44.966389,-93.172750
44.980077,-93.060618
44.990941,-93.049315
44.902347,-93.183973
44.989370,-93.131411
44.978965,-93.040449
44.983903,-93.022706
44.983753,-93.012853
44.985319,-93.119561
44.960932,-93.158420
44.926220,-93.015615
44.919688,-93.079515
44.987115,-93.043212
44.966020,-93.042517
44.990385,-93.040357
44.983749,-93.014396
44.908640,-93.189087
44.989809,-93.119167
44.943479,-93.139287
44.979433,-93.054108
44.926973,-93.104418
44.930617,-93.128219
NaN,NaN
44.961248,-93.005044
44.967278,-93.156189
44.924448,-93.095333
44.961248,-93.005044
44.961720,-93.082050
44.964059,-93.166991
44.988724,-93.155603
44.955973,-93.022315
44.962740,-93.082342
44.960966,-93.152543
44.915942,-93.147910
44.926945,-93.130362
44.959441,-93.005039
44.962263,-93.058721
44.958532,-93.004856
44.972613,-93.142419
44.940227,-93.126655
44.982837,-93.067122
44.960924,-93.155410
44.977307,-93.005584
44.982698,-93.010563
44.945895,-93.028896
44.921269,-93.133134
44.925317,-93.065993
44.967767,-93.071236
44.925250,-93.138190
44.982930,-93.066646
44.951234,-93.121239
44.959689,-93.018842
44.938125,-93.141268
44.962796,-93.022564
44.944962,-93.095000
44.976659,-93.099612
44.956522,-93.009069
44.965877,-93.144864
44.962741,-93.082534
44.962302,-93.153005
44.922162,-93.129704
44.923087,-93.167443
44.963229,-93.153613
44.961861,-93.153114
44.934280,-93.122516
44.966792,-93.199102
44.934869,-93.088200
44.960255,-93.025180
44.942927,-93.027167
44.954731,-93.131972
44.977551,-93.071405
44.932866,-93.089362
44.958103,-93.179819
44.921515,-93.096645
44.949344,-93.142022
44.982624,-93.120152
44.961836,-93.157339
44.956701,-93.029601
44.944924,-93.147632
44.951234,-93.121239
44.927366,-93.104007
44.922153,-93.097756
44.993252,-93.123435
44.960361,-93.147854
44.981829,-93.061907
44.923766,-93.103008
44.924877,-93.138503
44.928053,-93.164808
44.943639,-93.006212
44.987657,-93.153652
44.947983,-93.086583
44.949515,-93.127780
44.946372,-93.121707
44.964059,-93.166991
44.914135,-93.180224
44.943498,-93.006443
44.950992,-93.128615
44.966123,-93.207098
44.963745,-93.007296
44.989998,-93.118520
44.983727,-93.068285
44.939626,-93.134166
44.927816,-93.094824
44.984349,-93.160907
44.978233,-93.055945
44.980923,-93.016358
44.982079,-93.161848
44.966074,-93.206587
44.927134,-93.191458
44.976257,-93.160957
44.973562,-93.055505
44.940563,-93.125317
44.980321,-93.043785
44.958834,-93.099978
44.975169,-93.048699
44.934468,-93.156202
44.974288,-93.143783
44.919735,-93.132822
44.949705,-93.035040
44.921819,-93.100515
44.959374,-93.149292
44.944962,-93.095000
44.969424,-93.125100
44.984422,-93.067131
44.989562,-93.155616
44.930926,-93.130538
44.921266,-93.142540
44.956685,-93.158593
44.931614,-93.099359
44.958103,-93.179819
44.944179,-93.023167
NaN,NaN
NaN,NaN
44.951234,-93.121239
44.950109,-93.137994
44.957613,-93.152171
44.989998,-93.118520
44.921611,-93.131329
44.960882,-93.163508
44.958103,-93.179819
44.925292,-93.128667
44.919735,-93.132822
44.974484,-93.128662
44.906767,-93.187784
44.926421,-93.076228
44.991253,-93.074700
44.923901,-93.129549
44.939696,-93.007349
NaN,NaN
44.947299,-93.173347
44.972611,-93.143795
44.955932,-93.008787
44.990568,-93.130932
44.979236,-93.063183
44.933354,-93.164220
NaN,NaN
44.902496,-93.172669
44.975946,-93.052914
44.964459,-93.018519
44.958103,-93.179819
44.947983,-93.086583
44.989029,-93.074736
44.985075,-93.125179
44.990782,-93.135087
44.944050,-93.157985
44.986407,-93.072551
44.971154,-93.031535
44.926975,-93.136813
44.964747,-93.035388
44.929300,-93.156613
44.953159,-93.188459
44.989966,-93.014839
44.974006,-93.139789
44.954018,-93.035309
44.951234,-93.121239
44.923258,-93.070837
44.979717,-93.127858
44.975060,-93.012276
44.929339,-93.135290
44.970747,-93.035363
44.955974,-93.037828
44.954145,-93.175603
44.990807,-93.119446
44.971967,-93.159264
44.971999,-93.134292
44.960078,-93.171425
44.989399,-93.138989
44.920650,-93.139933
44.927049,-93.159051
44.921111,-93.129568
44.898558,-93.175691
44.950223,-93.174848
44.986713,-93.162956
44.923513,-93.164107
44.948702,-93.032455
44.902641,-93.166749
44.939054,-93.099861
44.985130,-93.156387
44.967246,-93.206615
44.975498,-93.191042
44.945078,-93.118288
44.943062,-93.023799
44.959701,-93.007141
44.950630,-93.087577
44.947823,-93.030806
44.961291,-93.163239
44.965607,-93.030626
NaN,NaN
44.943632,-93.142369
44.948610,-93.128126
44.928506,-93.140424
44.969483,-93.143609
44.948401,-93.063861
44.965576,-93.027662
44.984576,-93.044499
44.983016,-93.062840
44.966514,-93.163729
44.937203,-93.111547
44.925856,-93.151948
44.967246,-93.206615
44.978667,-93.051987
44.973301,-93.129411
44.930171,-93.150275
44.965062,-93.179682
44.931576,-93.123436
44.945575,-93.018312
44.990805,-93.140914
44.958454,-93.128813
44.967303,-93.010095
44.934388,-93.137077
44.951439,-93.093958
44.922267,-93.079293
44.990259,-93.080527
44.982179,-93.019864
44.990321,-93.049317
44.967807,-93.026257
44.989295,-93.070399
44.942176,-93.019016
44.955211,-93.005719
44.953218,-93.034341
44.957837,-93.014463
44.983757,-93.063032
44.991808,-93.135910
44.960935,-93.147074
44.982507,-93.161289
44.973074,-93.136216
44.927749,-93.134411
44.978674,-93.062628
44.985442,-93.127775
44.953605,-93.173246
44.990921,-93.043212
NaN,NaN
44.960949,-93.142593
44.967246,-93.206615
44.947481,-93.154281
44.898558,-93.175691
44.898558,-93.175691
44.947939,-93.115570
44.951439,-93.093958
44.962208,-93.160350
44.942854,-93.186210
44.961432,-93.144887
44.963207,-93.152535
44.938604,-93.109627
44.929912,-93.005695
44.905601,-93.181437
44.971128,-93.127798
44.944157,-93.118252
44.960947,-93.128696
44.952251,-93.090732
44.979146,-93.136544
44.944962,-93.095000
44.987319,-93.071962
44.926353,-93.015568
44.983187,-93.201421
44.947362,-93.032390
44.930612,-93.189068
44.950279,-93.013167
44.975742,-93.164944
44.939860,-93.007369
44.936731,-93.007857
44.932231,-93.163317
44.987542,-93.130955
44.922300,-93.142502
44.951234,-93.121239
44.966916,-93.016569
44.903572,-93.185946
44.979784,-93.111114
44.946541,-93.149887
44.960311,-93.153957
44.964844,-93.027011
44.933977,-93.152222
44.904940,-93.174004
44.939476,-93.134030
44.941780,-93.014717
44.963696,-93.007075
44.929413,-93.100799
44.898558,-93.175691
44.945898,-93.152500
45.086424,-93.063629
44.905335,-93.186065
44.963567,-93.178301
44.921765,-93.162808
44.972979,-93.139705
44.950902,-93.161915
44.939946,-93.017239
44.979104,-93.134280
44.930116,-93.100807
NaN,NaN
44.945715,-93.125356
44.965002,-93.173958
44.931277,-93.152987
44.973527,-93.132146
44.971599,-93.146162
44.927776,-93.135736
44.946548,-93.154670
44.930599,-93.006802
44.943968,-93.151728
44.948451,-93.137851
44.927047,-93.158522
44.954704,-93.173481
44.983754,-93.120157
44.926775,-93.191805
44.930709,-93.094315
44.959314,-93.146551
44.927749,-93.134411
44.911689,-93.173624
44.919746,-93.139902
NaN,NaN
44.945860,-93.135938
44.921717,-93.140737
44.924438,-93.076837
44.957801,-93.202557
44.936511,-93.119577
44.950046,-93.045185
44.918215,-93.143481
44.973132,-93.081260
44.990423,-93.015476
44.984603,-93.160457
44.930160,-93.125844
44.979415,-93.056823
44.978219,-93.059202
44.979430,-93.054410
44.975753,-93.160185
44.922396,-93.141546
44.924634,-93.087932
44.993252,-93.123435
44.985726,-93.132055
44.925226,-93.101598
44.937981,-93.109654
44.947614,-93.112688
44.949354,-93.136155
44.976625,-93.162139
44.990810,-93.139380
44.898558,-93.175691
44.906351,-93.183518
44.965520,-93.207357
44.945099,-93.167858
44.932359,-93.169309
44.964904,-93.207111
44.966195,-93.178354
44.961581,-93.083176
44.961899,-93.083339
44.961682,-93.083290
44.962007,-93.083413
44.962226,-93.083570
44.901765,-93.005082
44.952740,-93.175539
44.925405,-93.171252
44.944916,-93.164126
44.946711,-93.153567
44.943020,-93.008682
44.979248,-93.058570
44.967246,-93.206615
44.963159,-93.192485
44.930617,-93.128219
44.925850,-93.153477
44.957183,-93.147054
44.947784,-93.032292
44.929651,-93.145522
44.984170,-93.040446
44.924379,-93.139365
44.907136,-93.178898
44.980172,-93.054111
44.960850,-93.168619
44.927037,-93.153357
NaN,NaN
44.951439,-93.093958
44.986189,-93.162961
44.932439,-93.164488
44.983440,-93.162145
44.929513,-93.140465
44.984916,-93.130983
44.947514,-93.142956
44.912616,-93.170908
44.930722,-93.171178
44.946488,-93.021687
44.908812,-93.186210
NaN,NaN
NaN,NaN
44.928161,-93.130517
44.942778,-93.129126
44.928622,-93.173200
44.926988,-93.139536
44.907401,-93.187753
44.924603,-93.073332
44.963984,-93.173585
44.946631,-93.112585
44.934201,-93.115993
44.976484,-93.185550
44.959269,-93.148156
44.948132,-93.126019
44.947481,-93.154281
44.954817,-93.117295
44.963709,-93.012482
44.929037,-93.163325
44.945897,-93.151318
44.964552,-93.154630
44.955459,-93.035671
44.987771,-93.116376
44.926952,-93.132000
44.961230,-93.165091
44.930617,-93.128219
44.991195,-93.132513
44.961325,-93.171229
44.978638,-93.050335
44.965482,-93.148636
44.983414,-93.114807
44.958834,-93.100026
44.916081,-93.005024
44.982664,-93.122713
44.980912,-93.056624
44.952251,-93.090732
44.935834,-93.187743
44.938830,-93.008890
44.937909,-93.154283
44.944978,-93.121594
44.921011,-93.102968
NaN,NaN
44.918655,-93.142031
44.985626,-93.159552
44.991664,-93.140142
44.907784,-93.187086
44.904210,-93.007291
44.990802,-93.138356
44.964046,-93.180818
44.923114,-93.146930
44.905764,-93.182527
44.990766,-93.127688
44.960315,-93.152807
44.930660,-93.013866
44.945565,-93.016510
44.924987,-93.070572
44.953362,-93.173245
44.907935,-93.009030
44.966025,-93.160690
44.924178,-93.068792
44.922396,-93.141546
44.961344,-93.157344
44.990656,-93.127716
44.918837,-93.006818
44.924966,-93.168337
44.923985,-93.133800
45.013691,-93.176907
44.916043,-93.146512
44.945902,-93.155437
44.990328,-93.153961
44.989743,-93.151700
44.990251,-93.133180
44.909850,-93.183595
44.947330,-93.018676
44.988396,-93.155606
44.990355,-93.150665
44.942232,-93.008549
44.965270,-93.156867
NaN,NaN
44.989161,-93.155612
44.912616,-93.170687
44.941990,-93.128491
44.982958,-93.130611
44.923063,-93.132023
44.951177,-93.089487
44.945082,-93.145770
44.927749,-93.134411
44.944114,-93.117471
44.948318,-93.184813
44.983970,-93.164093
44.952115,-93.091674
44.944962,-93.095000
44.954398,-93.180629
44.929784,-93.158748
44.947150,-93.105075
44.933405,-93.155487
44.990773,-93.155631
44.927749,-93.134411
44.933603,-93.177593
44.922161,-93.010777
44.923769,-93.078616
44.915555,-93.147401
44.923548,-93.177845
44.929651,-93.145522
44.948690,-93.085111
44.933087,-93.160691
44.908184,-93.185831
44.993252,-93.123435
44.945566,-93.016604
44.945313,-93.117133
44.953126,-93.191466
44.978651,-93.051200
44.948336,-93.172576
44.926312,-93.168455
44.929651,-93.145522
44.949510,-93.140168
44.921393,-93.191343
44.922460,-93.139855
44.988343,-93.135216
44.901440,-93.181790
44.937995,-93.161350
44.930544,-93.168027
44.977425,-93.163432
44.975127,-93.143757
44.967246,-93.206615
44.940108,-93.009694
44.926381,-93.075015
44.933030,-93.155720
NaN,NaN
44.962793,-93.151054
44.932724,-93.151594
44.951718,-93.091323
44.904580,-93.184476
44.942911,-93.128961
44.988763,-93.130263
44.989655,-93.129652
44.915289,-93.148529
44.950151,-93.141795
44.960246,-93.172746
44.945864,-93.161518
44.933163,-93.156613
44.902516,-93.183512
44.908976,-93.186435
44.911688,-93.173155
44.920973,-93.157162
44.986158,-93.161421
44.928562,-93.165837
44.925327,-93.155280
44.978513,-93.127923
44.929785,-93.160766
44.929784,-93.158898
44.944863,-93.157392
44.987049,-93.159512
44.932342,-93.168212
44.910986,-93.176848
44.922055,-93.011336
44.946310,-93.116533
44.946864,-93.153987
44.960887,-93.169921
44.964198,-93.157129
44.988103,-93.147701
44.956833,-93.198754
44.962688,-93.162764
44.979347,-93.162558
44.927749,-93.134411
44.941150,-93.102935
44.944106,-93.122373
44.931309,-93.153790
44.921678,-93.128882
44.951177,-93.089487
44.984856,-93.040202
44.966123,-93.207098
44.980694,-93.123461
44.934092,-93.183595
44.923548,-93.177845
44.945112,-93.154656
44.989376,-93.131864
44.926561,-93.015588
44.987309,-93.145430
44.928603,-93.167965
44.936179,-93.165319
NaN,NaN
44.900056,-93.179084
44.900539,-93.178770
44.950603,-93.093276
44.983880,-93.166012
44.941587,-93.010965
44.981034,-93.156063
44.913226,-93.169710
44.958454,-93.128813
44.951177,-93.089487
44.967198,-93.159092
NaN,NaN
44.903670,-93.185819
44.953436,-93.190303
44.985369,-93.155666
44.922919,-93.004934
44.960071,-93.168918
44.988977,-93.135795
44.927609,-93.131267
44.985349,-93.128473
44.902361,-93.182754
44.974286,-93.142524
44.933103,-93.158809
44.987175,-93.158896
44.926316,-93.168298
44.933531,-93.157829
44.929651,-93.145522
44.986466,-93.130287
44.926257,-93.155907
44.941294,-93.169561
44.924422,-93.165593
44.901166,-93.183449
44.905601,-93.181560
44.987856,-93.128787
44.942999,-93.155692
44.926153,-93.142462
44.961745,-93.170528
44.929091,-93.146969
NaN,NaN
44.951574,-93.091061
44.927738,-93.104418
44.928992,-93.192604
44.939054,-93.099861
44.923104,-93.139326
44.985808,-93.129035
44.931291,-93.153124
44.940845,-93.130108
44.905012,-93.179241
44.987340,-93.069765
44.987802,-93.166564
44.948460,-93.122130
44.897960,-93.181705
44.965160,-93.159024
44.942351,-93.128430
44.923185,-93.163087
NaN,NaN
44.947546,-93.059179
44.976047,-93.188760
44.946466,-93.176437
44.927601,-93.076427
44.952105,-93.090742
44.945028,-93.154262
44.990822,-93.051250
44.940250,-93.131672
44.946684,-93.139933
44.922702,-93.006426
44.924853,-93.138033
44.924940,-93.170612
44.940030,-93.184797
44.929524,-93.141799
44.983230,-93.137348
44.956402,-93.205567
44.935843,-93.152903
44.981188,-93.156345
44.927999,-93.075861
44.936900,-93.152507
44.923548,-93.177845
44.922396,-93.141546
44.913380,-93.007294
44.945825,-93.168263
44.924956,-93.155516
44.963239,-93.176519
44.948792,-93.050805
44.928964,-93.160848
44.930609,-93.186074
44.924836,-93.128001
44.988953,-93.153065
44.984843,-93.161512
44.987626,-93.141195
44.898558,-93.175691
NaN,NaN
44.988077,-93.146006
NaN,NaN
44.939030,-93.101093
44.934443,-93.157790
44.983423,-93.165410
44.926365,-93.192775
44.909420,-93.181378
44.923043,-93.083524
44.949411,-93.171758
44.937909,-93.154283
44.981519,-93.127268
44.947625,-93.146225
44.916392,-93.177803
44.930570,-93.174417
44.939030,-93.101093
44.988538,-93.141137
44.948532,-93.061709
44.921396,-93.190578
44.910736,-93.183203
44.982196,-93.134501
44.988165,-93.157918
44.947481,-93.154281
44.912618,-93.172819
44.915023,-93.005365
44.962191,-93.160978
44.925364,-93.153947
44.903581,-93.185491
44.989998,-93.118520
44.941728,-93.102252
44.913152,-93.008952
44.953052,-93.188381
44.949361,-93.088890
44.958349,-93.014385
44.925704,-93.165821
44.925370,-93.152379
44.930749,-93.179629
44.920589,-93.146046
44.958103,-93.179819
44.924452,-93.154633
44.911855,-93.184929
44.914129,-93.168114
44.981997,-93.137784
44.902660,-93.173175
44.922396,-93.141546
44.944299,-93.128557
44.975826,-93.187563
44.944051,-93.173148
44.910624,-93.181986
44.899538,-93.182634
44.929907,-93.167339
44.978974,-93.158896
44.989466,-93.148520
44.945884,-93.147863
44.958230,-93.099837
44.930542,-93.097771
44.931169,-93.090791
44.945825,-93.168409
44.900078,-93.180927
44.980271,-93.194345
44.944260,-93.028449
NaN,NaN
44.988061,-93.143918
44.933098,-93.152379
44.930022,-93.189715
44.932688,-93.009076
44.936115,-93.184840
44.986653,-93.197280
44.962625,-93.175583
44.961296,-93.161744
44.920589,-93.146046
NaN,NaN
44.930564,-93.173126
44.952370,-93.090701
44.927749,-93.134411
46.713287,13.633714
44.989998,-93.118520
44.934089,-93.183712
44.934022,-93.161161
44.952251,-93.090732
44.988939,-93.133193
44.935063,-93.160147
44.933279,-93.087561
44.935107,-93.133604
44.985771,-93.155631
44.957237,-93.192312
44.956065,-93.194598
44.987196,-93.162087
44.989988,-93.011232
44.934523,-93.177927
44.948445,-93.153480
44.943033,-93.129123
NaN,NaN
44.980259,-93.052720
44.966431,-93.022183
44.935768,-93.154257
NaN,NaN
44.935244,-93.164933
44.930285,-93.150274
44.920589,-93.146046
44.986908,-93.163186
44.908213,-93.184772
44.990238,-93.128339
44.929795,-93.150277
44.960412,-93.041568
44.942937,-93.137428
44.948612,-93.133449
44.934038,-93.171122
44.943101,-93.121000
44.937924,-93.182328
44.932979,-93.151399
44.908386,-93.187714
44.902431,-93.185978
44.921804,-93.170651
44.930617,-93.128219
44.928639,-93.172612
44.934062,-93.173534
44.920699,-93.129999
44.987197,-93.143548
44.911486,-93.176639
44.939836,-93.163083
44.982249,-93.127230
44.986652,-93.134812
44.940421,-93.184642
44.935969,-93.157011
44.940845,-93.130108
44.920589,-93.146046
44.979083,-93.133727
44.968600,-93.200265
44.936910,-93.163758
44.929651,-93.145522
44.931335,-93.168690
44.916225,-93.173775
44.939604,-93.125892
44.947939,-93.115570
44.929099,-93.190146
44.936115,-93.184840
44.932510,-93.168404
44.942800,-93.161115
44.918046,-93.180191
44.931690,-93.158495
44.932437,-93.163223
44.966123,-93.207098
44.926876,-93.154824
44.932721,-93.164371
44.943968,-93.151728
44.929651,-93.145522
44.946372,-93.121707
44.902696,-93.187753
44.977468,-93.158818
44.941294,-93.169561
44.937394,-93.176907
44.928963,-93.154947
44.929651,-93.145522
44.927749,-93.134411
44.915320,-93.168437
44.928556,-93.151183
44.924930,-93.151164
44.945661,-93.167830
44.987616,-93.140210
44.942293,-93.118533
44.913642,-93.169161
44.939054,-93.099861
44.924584,-93.154162
44.925081,-93.176764
44.933152,-93.179398
44.990340,-93.152959
44.985588,-93.155650
44.982852,-93.192519
44.898048,-93.182293
44.942913,-93.129173
NaN,NaN
44.942913,-93.129173
44.936189,-93.149821
44.979808,-93.136717
44.941294,-93.169561
44.983414,-93.114807
44.924427,-93.152222
44.920589,-93.146046
44.929600,-93.156130
44.987386,-93.163181
44.966025,-93.160690
44.911194,-93.184447
44.964904,-93.207111
44.929318,-93.150280
44.947481,-93.154281
44.934058,-93.173691
44.933088,-93.154065
44.963187,-93.172885
44.936919,-93.156047
44.937836,-93.020570
44.924584,-93.154162
44.924504,-93.169363
44.937816,-93.154900
44.900082,-93.176201
44.922396,-93.141546
44.906482,-93.007427
44.935068,-93.161518
44.948485,-93.179793
44.961633,-93.112206
44.980141,-93.164010
44.980286,-93.135688
44.945282,-93.032017
44.921319,-93.160495
44.929747,-93.151274
44.982951,-93.196505
NaN,NaN
NaN,NaN
44.924512,-93.169088
44.904375,-93.185593
44.941294,-93.169561
44.922486,-93.007145
44.949392,-93.176268
44.926353,-93.189283
44.942961,-93.161570
44.927749,-93.134411
44.934097,-93.180810
44.934466,-93.175397
44.914425,-93.170617
44.942293,-93.118533
44.939054,-93.099861
44.929651,-93.145522
44.923948,-93.104379
44.935851,-93.154518
44.928516,-93.163091
44.930313,-93.099523
44.914156,-93.006118
44.918060,-93.154171
44.944962,-93.095000
44.903058,-93.159004
44.943003,-93.181431
NaN,NaN
44.948291,-93.190143
44.942764,-93.112095
44.927814,-93.162240
44.923548,-93.177845
44.932495,-93.193606
44.918660,-93.191951
NaN,NaN
NaN,NaN
44.919854,-93.179153
44.934016,-93.162691
44.929273,-93.150048
44.928591,-93.155868
44.904804,-93.181186
44.950630,-93.087577
44.978752,-93.189679
44.932508,-93.168229
44.915326,-93.176566
44.929651,-93.145522
NaN,NaN
NaN,NaN
44.931789,-93.185164
NaN,NaN
44.952115,-93.091674
44.915023,-93.005042
44.948840,-93.089987
44.935296,-93.178319
44.914546,-93.173574
44.938953,-93.183592
NaN,NaN
44.930954,-93.156955
NaN,NaN
NaN,NaN
44.935290,-93.178720
NaN,NaN
44.929651,-93.145522
44.933070,-93.152066
NaN,NaN
44.927507,-93.179752
44.936948,-93.191621
44.926976,-93.189168
44.981099,-93.135781
44.935063,-93.142339
44.936902,-93.162160
44.947306,-93.177636
44.938968,-93.161894
NaN,NaN
NaN,NaN
44.944045,-93.177647
NaN,NaN
NaN,NaN
44.939517,-93.187714
44.928224,-93.163089
44.925557,-93.163315
44.918392,-93.154170
44.932693,-93.165846
44.936115,-93.184840
44.915462,-93.178666
44.925606,-93.167214
44.987651,-93.197270
44.945282,-93.032017
44.929651,-93.145522
44.929571,-93.147884
44.918893,-93.187388
44.914106,-93.173097
44.947939,-93.115570
44.920589,-93.146046
44.936347,-93.144226
44.930575,-93.176582
44.945857,-93.137839
44.944607,-93.136700
44.936157,-93.161283
44.912166,-93.184895
44.919105,-93.189048
44.933659,-93.182963
44.922396,-93.141546
44.920589,-93.146046
44.929651,-93.145522
44.988031,-93.150874
44.933594,-93.179888
44.985827,-93.159515
44.937958,-93.150581
44.985004,-93.157003
44.919709,-93.184726
44.921784,-93.169377
44.988119,-93.148451
44.938511,-93.101491
44.938714,-93.102334
44.987743,-93.146205
44.928638,-93.182477
44.942205,-93.139248
44.935768,-93.154257
44.927749,-93.134411
44.920589,-93.146046
44.953908,-93.202333
NaN,NaN
44.917062,-93.180888
44.986672,-93.157955
44.929651,-93.145522
44.945702,-93.135499
44.983192,-93.201225
44.941294,-93.169561
44.941277,-93.115355
44.937808,-93.153407
44.923863,-93.165826
44.942970,-93.163669
44.987512,-93.051053
44.935768,-93.154257
44.945042,-93.179113
44.925941,-93.190323
44.935976,-93.158286
44.945223,-93.184976
44.933603,-93.177593
44.921392,-93.188106
44.941294,-93.169561
44.945727,-93.148932
44.911582,-93.182785
44.944013,-93.142847
44.988165,-93.157918
44.920589,-93.146046
44.934214,-93.179600
44.948483,-93.184766
44.923548,-93.177845
44.943808,-93.117076
44.932437,-93.163223
44.919041,-93.167710
44.930777,-93.189069
44.921746,-93.152281
44.935447,-93.087886
44.937986,-93.177678
44.927137,-93.184550
44.933306,-93.139756
44.942808,-93.144858
44.947481,-93.154281
44.943936,-93.115577
44.927749,-93.134411
44.944892,-93.139776
44.943890,-93.152455
44.930859,-93.192371
44.923548,-93.177845
44.935304,-93.192009
44.900513,-93.181692
44.922396,-93.141546
44.935768,-93.154257
44.946836,-93.035895
44.948499,-93.173548
44.975613,-93.189428
44.935210,-93.088293
44.943968,-93.151728
44.924179,-93.163318
44.946104,-93.181799
44.929564,-93.146176
44.935445,-93.087771
44.939030,-93.101135
NaN,NaN
44.980949,-93.052505
44.945028,-93.154262
44.934267,-93.136048
44.912450,-93.185199
44.923548,-93.177845
44.924043,-93.171396
44.936185,-93.181541
44.922396,-93.141546
44.935144,-93.189117
44.931340,-93.180339
44.932495,-93.193606
44.987850,-93.197269
44.932437,-93.163223
44.938438,-93.101383
44.915320,-93.171865
44.922396,-93.141546
44.936914,-93.164920
44.919709,-93.184727
44.916967,-93.175501
44.929102,-93.103870
44.975600,-93.192470
44.898351,-93.183834
44.941276,-93.115814
44.974810,-93.140674
44.927749,-93.134411
44.944044,-93.169962
44.946105,-93.182347
44.930753,-93.180913
44.923939,-93.152732
44.942828,-93.167907
44.979469,-93.194899
44.945692,-93.137805
44.941747,-93.180031
44.945669,-93.173874
44.983077,-93.197547
44.936576,-93.171723
44.937053,-93.158881
44.921883,-93.008710
45.061913,-92.957228
44.987064,-93.190507
44.945366,-93.146185
44.936026,-93.183454
44.931394,-93.185615
44.933132,-93.176181
NaN,NaN
44.947456,-93.176436
44.917062,-93.180888
44.918613,-93.173299
44.945129,-93.193846
44.907038,-93.175633
44.942840,-93.182073
44.950630,-93.087577
44.928605,-93.179084
44.945028,-93.154262
44.951147,-93.188773
44.942171,-93.118212
44.927749,-93.134411
44.919828,-93.169902
44.923548,-93.177845
44.938968,-93.161894
44.936192,-93.183605
44.937988,-93.159676
44.924101,-93.190303
44.945028,-93.154262
44.907211,-93.176036
44.908204,-93.177877
44.938586,-93.102495
44.950576,-93.188342
44.943404,-93.133389
44.942829,-93.152358
44.944693,-93.113281
44.929651,-93.145522
44.950630,-93.087577
44.932538,-93.196718
44.920589,-93.146046
44.947331,-93.124172
44.927749,-93.134411
44.935768,-93.154257
44.980043,-93.199139
44.922396,-93.141546
44.919858,-93.180287
44.945028,-93.154262
44.935227,-93.159841
44.922744,-93.006579
44.939030,-93.101093
44.942846,-93.183909
44.941332,-93.144309
44.936984,-93.161901
44.943010,-93.176658
44.933135,-93.177397
44.924149,-93.193708
44.939054,-93.099861
44.919680,-93.176036
44.937385,-93.172651
44.933628,-93.180653
44.937922,-93.141824
44.943005,-93.182143
44.947574,-93.197855
44.944914,-93.145018
44.942959,-93.142156
44.979424,-93.191537
44.935768,-93.154257
44.931814,-93.192108
44.935768,-93.154257
44.981152,-93.193465
44.942819,-93.148151
44.933154,-93.141286
44.945100,-93.150938
44.917133,-93.175741
44.921353,-93.173749
44.922396,-93.141546
44.928576,-93.150052
44.922396,-93.141546
44.932495,-93.193606
44.930720,-93.170489
44.942982,-93.147391
44.923735,-93.146244
44.931337,-93.179123
44.949556,-93.188514
44.940881,-93.128338
44.916962,-93.173334
44.932538,-93.196718
44.941442,-93.129584
44.929651,-93.145522
44.931796,-93.173769
44.917062,-93.180888
44.935768,-93.154257
44.913224,-93.182889
44.938968,-93.161894
44.923548,-93.177845
44.938968,-93.161894
44.915427,-93.183003
44.942984,-93.126747
44.939030,-93.101135
44.936984,-93.161901
44.944624,-93.194797
44.948329,-93.175099
44.926308,-93.171245
44.943350,-93.127354
44.934870,-93.130774
44.919122,-93.176652
44.923197,-93.191363
44.950630,-93.087577
44.955579,-93.202270
44.920589,-93.146046
44.916960,-93.172290
44.943649,-93.109347
44.913703,-93.182732
44.948840,-93.089987
44.922396,-93.141546
44.993252,-93.123435
44.933984,-93.193720
44.919101,-93.174769
44.941747,-93.177981
44.921818,-93.170789
44.922396,-93.141546
44.978155,-93.143848
44.934110,-93.193720
44.940866,-93.135255
44.908204,-93.177877
44.938968,-93.161894
44.945028,-93.154262
44.948436,-93.084319
44.935974,-93.131909
44.929073,-93.180614
44.941747,-93.178019
44.920589,-93.146046
44.922396,-93.141546
44.934040,-93.193325
44.937882,-93.127671
44.939668,-93.144665
44.937924,-93.182328
44.943486,-93.109562
44.941432,-93.127216
44.948634,-93.119632
44.978853,-93.200498
44.923548,-93.177845
44.923548,-93.177845
44.943936,-93.115577
44.925842,-93.171546
NaN,NaN
44.926360,-93.191637
44.936115,-93.184840
44.921722,-93.155123
44.919083,-93.155633
44.938021,-93.125003
44.941429,-93.125053
44.943170,-93.120615
44.935768,-93.154257
44.950630,-93.087577
44.943968,-93.151728
44.943968,-93.151728
44.943842,-93.140905
44.982305,-93.157060
44.942664,-93.147169
44.947939,-93.115570
44.938968,-93.161894
44.932272,-93.196494
44.946485,-93.197299
44.918625,-93.176142
44.934593,-93.131765
44.943470,-93.194933
44.944200,-93.110931
44.925843,-93.196444
44.937875,-93.125875
44.944638,-93.112198
44.936097,-93.128348
44.935768,-93.154257
44.907212,-93.163631
44.936984,-93.161901
44.937854,-93.134925
44.941615,-93.147724
44.938969,-93.139513
44.936166,-93.128071
44.943239,-93.114780
44.941488,-93.140953
44.933162,-93.196427
44.941335,-93.120016
44.931938,-93.197464
